geneID,num_ERP,num_ERP_flag_analyzable,num_ERP_unbiased,num_ERP_F_limited,num_ERP_M_limited,num_ERP_F_bias,num_ERP_M_bias,flag_F_readCnt0,flag_M_readCnt0,F_total_readCnt,M_total_readCnt,flag_gene_expressed_readCnt10
FBgn0031458,5,2.0,1,0,0,1,0,1,1,1033.0,994.0,1
FBgn0031459,11,5.0,4,0,0,1,0,1,1,56259.0,49308.0,1
FBgn0031460,3,2.0,1,0,0,1,0,1,1,236.0,126.0,1
FBgn0031461,27,10.0,5,0,0,5,0,1,1,3330.0,2456.0,1
FBgn0031462,6,0.0,0,0,0,0,0,1,1,20.0,34.0,1
FBgn0031463,7,5.0,5,0,0,0,0,1,1,263.0,317.0,1
FBgn0031465,1,0.0,0,0,0,0,0,1,0,8.0,0.0,0
FBgn0031466,6,1.0,0,0,0,0,0,1,1,35.0,60.0,1
FBgn0031468,4,0.0,0,0,0,0,0,1,1,3.0,10.0,1
FBgn0031469,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0031470,2,0.0,0,0,0,0,0,1,1,15.0,15.0,1
FBgn0031471,1,0.0,0,0,0,0,0,1,1,3.0,2.0,0
FBgn0031472,4,2.0,2,0,0,0,0,1,1,139.0,156.0,1
FBgn0031473,15,5.0,4,0,0,0,1,1,1,1391.0,1802.0,1
FBgn0031474,39,9.0,7,0,0,0,2,1,1,1552.0,2642.0,1
FBgn0031476,4,2.0,2,0,0,0,0,1,1,160.0,118.0,1
FBgn0031478,9,4.0,4,0,0,0,0,1,1,3202.0,3281.0,1
FBgn0031479,5,3.0,3,0,0,0,0,1,1,1326.0,1267.0,1
FBgn0031483,6,2.0,2,0,0,0,0,1,1,344.0,569.0,1
FBgn0031484,5,2.0,2,0,0,0,0,1,1,439.0,470.0,1
FBgn0031485,2,2.0,2,0,0,0,0,1,1,895.0,715.0,1
FBgn0031488,9,2.0,2,0,0,0,0,1,1,151.0,204.0,1
FBgn0031489,43,4.0,4,0,0,0,0,1,1,4929.0,4798.0,1
FBgn0031490,10,2.0,2,0,0,0,0,1,1,125.0,134.0,1
FBgn0031491,7,2.0,2,0,0,0,0,1,1,1382.0,1560.0,1
FBgn0031492,13,4.0,3,0,0,1,0,1,1,400.0,445.0,1
FBgn0031493,15,8.0,8,0,0,0,0,1,1,968.0,1140.0,1
FBgn0031494,8,2.0,2,0,0,0,0,1,1,133.0,110.0,1
FBgn0031495,15,3.0,0,0,0,0,3,1,1,1367.0,1995.0,1
FBgn0031496,5,1.0,0,0,0,0,0,1,1,23.0,20.0,1
FBgn0031497,2,1.0,0,0,0,1,0,1,1,2032.0,1353.0,1
FBgn0031498,5,1.0,1,0,0,0,0,1,1,458.0,451.0,1
FBgn0031500,8,2.0,2,0,0,0,0,1,1,940.0,871.0,1
FBgn0031501,5,1.0,0,0,0,0,0,1,1,76.0,33.0,1
FBgn0031504,2,0.0,0,0,0,0,0,1,1,4.0,7.0,1
FBgn0031505,8,5.0,5,0,0,0,0,1,1,19390.0,20861.0,1
FBgn0031514,3,0.0,0,0,0,0,0,1,1,2.0,2.0,0
FBgn0031515,26,7.0,4,0,0,3,0,1,1,1415.0,1202.0,1
FBgn0031516,24,7.0,6,0,0,1,0,1,1,770.0,533.0,1
FBgn0031517,3,0.0,0,0,0,0,0,0,1,0.0,7.0,0
FBgn0031518,19,1.0,1,0,0,0,0,1,1,17.0,70.0,1
FBgn0031519,6,0.0,0,0,0,0,0,1,1,16.0,13.0,1
FBgn0031520,25,6.0,4,0,0,0,2,1,1,425.0,771.0,1
FBgn0031522,15,3.0,2,0,0,1,0,1,1,135.0,145.0,1
FBgn0031523,16,4.0,4,0,0,0,0,1,1,150.0,211.0,1
FBgn0031526,2,0.0,0,0,0,0,0,1,1,5.0,6.0,1
FBgn0031528,15,5.0,5,0,0,0,0,1,1,601.0,684.0,1
FBgn0031529,4,2.0,2,0,0,0,0,1,1,1663.0,1661.0,1
FBgn0031530,20,6.0,6,0,0,0,0,1,1,556.0,894.0,1
FBgn0031531,1,0.0,0,0,0,0,0,1,1,17.0,4.0,1
FBgn0031533,2,1.0,0,0,0,0,0,1,1,3.0,45.0,1
FBgn0031534,17,4.0,4,0,0,0,0,1,1,1129.0,1212.0,1
FBgn0031535,5,4.0,3,0,0,0,1,1,1,670.0,865.0,1
FBgn0031536,20,5.0,5,0,0,0,0,1,1,718.0,897.0,1
FBgn0031538,8,3.0,1,0,0,2,0,1,1,11618.0,9126.0,1
FBgn0031540,6,3.0,3,0,0,0,0,1,1,896.0,894.0,1
FBgn0031542,5,2.0,2,0,0,0,0,1,1,319.0,295.0,1
FBgn0031544,11,4.0,3,0,0,1,0,1,1,2599.0,2499.0,1
FBgn0031545,2,0.0,0,0,0,0,0,1,1,12.0,5.0,1
FBgn0031546,2,0.0,0,0,0,0,0,1,1,1.0,6.0,0
FBgn0031547,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
FBgn0031548,3,2.0,2,0,0,0,0,1,1,76.0,110.0,1
FBgn0031549,12,1.0,1,0,0,0,0,1,1,177.0,218.0,1
FBgn0031550,2,0.0,0,0,0,0,0,1,1,12.0,37.0,1
FBgn0031554,7,1.0,0,0,0,0,0,1,1,52.0,58.0,1
FBgn0031558,4,2.0,0,0,0,2,0,1,1,18391.0,11436.0,1
FBgn0031559,5,2.0,1,0,0,1,0,1,1,561.0,273.0,1
FBgn0031560,6,5.0,2,0,0,3,0,1,1,13584.0,8669.0,1
FBgn0031561,7,4.0,2,0,0,2,0,1,1,76313.0,41516.0,1
FBgn0031562,2,1.0,0,0,0,1,0,1,1,1440.0,912.0,1
FBgn0031563,6,2.0,1,0,0,1,0,1,1,13149.0,10238.0,1
FBgn0031564,6,3.0,2,0,0,1,0,1,1,1274.0,1118.0,1
FBgn0031566,18,6.0,6,0,0,0,0,1,1,2423.0,2545.0,1
FBgn0031568,26,2.0,2,0,0,0,0,1,1,228.0,471.0,1
FBgn0031571,27,1.0,1,0,0,0,0,1,1,85.0,131.0,1
FBgn0031573,8,3.0,3,0,0,0,0,1,1,106.0,139.0,1
FBgn0031574,4,0.0,0,0,0,0,0,1,1,18.0,6.0,1
FBgn0031575,28,4.0,3,0,0,0,1,1,1,342.0,591.0,1
FBgn0031579,2,1.0,1,0,0,0,0,1,1,231.0,271.0,1
FBgn0031580,2,1.0,0,0,0,1,0,1,1,5378.0,4027.0,1
FBgn0031585,2,1.0,0,0,0,0,0,1,1,23.0,19.0,1
FBgn0031589,103,15.0,14,0,0,1,0,1,1,2031.0,2259.0,1
FBgn0031590,5,2.0,2,0,0,0,0,1,1,1781.0,2013.0,1
FBgn0031592,5,0.0,0,0,0,0,0,1,1,6.0,12.0,1
FBgn0031597,4,1.0,0,0,0,0,1,1,1,104.0,180.0,1
FBgn0031598,8,3.0,3,0,0,0,0,1,1,306.0,320.0,1
FBgn0031600,19,7.0,5,0,0,2,0,1,1,3384.0,2903.0,1
FBgn0031601,4,2.0,2,0,0,0,0,1,1,1219.0,1491.0,1
FBgn0031602,15,2.0,2,0,0,0,0,1,1,331.0,571.0,1
FBgn0031603,6,2.0,2,0,0,0,0,1,1,924.0,1252.0,1
FBgn0031604,13,4.0,4,0,0,0,0,1,1,769.0,746.0,1
FBgn0031606,2,2.0,2,0,0,0,0,1,1,105.0,114.0,1
FBgn0031607,3,2.0,2,0,0,0,0,1,1,749.0,782.0,1
FBgn0031608,4,3.0,3,0,0,0,0,1,1,130.0,157.0,1
FBgn0031609,5,2.0,2,0,0,0,0,1,1,640.0,811.0,1
FBgn0031610,4,1.0,0,0,0,0,0,1,1,35.0,43.0,1
FBgn0031611,8,4.0,4,0,0,0,0,1,1,475.0,524.0,1
FBgn0031613,1,1.0,0,0,0,0,0,1,1,11.0,15.0,1
FBgn0031619,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
FBgn0031620,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0031623,2,0.0,0,0,0,0,0,1,1,10.0,8.0,1
FBgn0031626,2,0.0,0,0,0,0,0,1,1,1.0,3.0,0
FBgn0031627,30,6.0,6,0,0,0,0,1,1,1552.0,2051.0,1
FBgn0031628,11,5.0,5,0,0,0,0,1,1,288.0,383.0,1
FBgn0031630,14,4.0,4,0,0,0,0,1,1,1325.0,1768.0,1
FBgn0031631,16,3.0,2,0,0,1,0,1,1,164.0,173.0,1
FBgn0031632,13,5.0,5,0,0,0,0,1,1,1732.0,2762.0,1
FBgn0031633,7,3.0,3,0,0,0,0,1,1,1197.0,1259.0,1
FBgn0031634,23,2.0,1,0,0,0,1,1,1,179.0,236.0,1
FBgn0031635,15,2.0,2,0,0,0,0,1,1,595.0,615.0,1
FBgn0031636,34,13.0,10,0,0,0,3,1,1,917.0,1508.0,1
FBgn0031637,91,14.0,14,0,0,0,0,1,1,3008.0,3865.0,1
FBgn0031638,4,2.0,2,0,0,0,0,1,1,357.0,537.0,1
FBgn0031639,3,2.0,1,0,0,1,0,1,1,1157.0,885.0,1
FBgn0031640,8,3.0,3,0,0,0,0,1,1,546.0,647.0,1
FBgn0031643,8,2.0,1,0,0,1,0,1,1,1282.0,1353.0,1
FBgn0031644,4,0.0,0,0,0,0,0,1,1,22.0,15.0,1
FBgn0031645,44,8.0,5,0,0,3,0,1,1,9379.0,8669.0,1
FBgn0031646,10,4.0,3,0,0,0,1,1,1,688.0,960.0,1
FBgn0031649,26,7.0,7,0,0,0,0,1,1,2110.0,2992.0,1
FBgn0031650,6,3.0,3,0,0,0,0,1,1,214.0,185.0,1
FBgn0031651,13,4.0,4,0,0,0,0,1,1,2673.0,2947.0,1
FBgn0031652,5,2.0,2,0,0,0,0,1,1,1178.0,1347.0,1
FBgn0031654,1,0.0,0,0,1,0,0,0,1,0.0,3.0,0
FBgn0031655,13,3.0,3,0,0,0,0,1,1,66.0,162.0,1
FBgn0031657,4,3.0,3,0,0,0,0,1,1,523.0,564.0,1
FBgn0031659,2,1.0,1,0,0,0,0,1,1,938.0,1116.0,1
FBgn0031660,7,3.0,3,0,0,0,0,1,1,2304.0,2364.0,1
FBgn0031661,7,4.0,3,0,0,1,0,1,1,450.0,374.0,1
FBgn0031662,5,3.0,3,0,0,0,0,1,1,2199.0,2199.0,1
FBgn0031663,8,4.0,3,0,0,1,0,1,1,1996.0,1872.0,1
FBgn0031664,1,1.0,1,0,0,0,0,1,1,283.0,301.0,1
FBgn0031668,4,2.0,2,0,0,0,0,1,1,2155.0,2321.0,1
FBgn0031670,9,2.0,1,0,0,1,0,1,1,5941.0,6631.0,1
FBgn0031673,18,10.0,9,0,0,0,1,1,1,4765.0,6293.0,1
FBgn0031675,10,3.0,2,0,0,0,1,1,1,918.0,1269.0,1
FBgn0031676,5,3.0,3,0,0,0,0,1,1,467.0,541.0,1
FBgn0031677,2,0.0,0,0,0,0,0,1,1,24.0,6.0,1
FBgn0031678,2,2.0,2,0,0,0,0,1,1,450.0,444.0,1
FBgn0031681,54,7.0,7,0,0,0,0,1,1,881.0,1024.0,1
FBgn0031682,1,1.0,1,0,0,0,0,1,1,484.0,638.0,1
FBgn0031683,20,5.0,3,0,0,0,2,1,1,1811.0,2489.0,1
FBgn0031684,8,3.0,3,0,0,0,0,1,1,11297.0,12036.0,1
FBgn0031688,10,3.0,3,0,0,0,0,1,1,276.0,253.0,1
FBgn0031689,37,8.0,7,0,0,1,0,1,1,12866.0,11959.0,1
FBgn0031690,7,2.0,2,0,0,0,0,1,1,598.0,534.0,1
FBgn0031692,9,4.0,4,0,0,0,0,1,1,23331.0,21846.0,1
FBgn0031693,27,4.0,3,0,0,1,0,1,1,3845.0,3177.0,1
FBgn0031694,27,5.0,2,0,0,3,0,1,1,1390.0,836.0,1
FBgn0031695,15,3.0,3,0,0,0,0,1,1,164.0,215.0,1
FBgn0031696,6,3.0,3,0,0,0,0,1,1,262.0,304.0,1
FBgn0031697,21,1.0,0,0,0,0,1,1,1,808.0,1232.0,1
FBgn0031698,25,6.0,5,0,0,0,1,1,1,2424.0,3131.0,1
FBgn0031700,10,3.0,1,0,0,2,0,1,1,1364.0,1092.0,1
FBgn0031701,10,5.0,4,0,0,1,0,1,1,3898.0,1590.0,1
FBgn0031702,28,6.0,5,0,0,1,0,1,1,2716.0,2152.0,1
FBgn0031703,6,3.0,2,0,0,1,0,1,1,2156.0,1889.0,1
FBgn0031707,2,2.0,2,0,0,0,0,1,1,113.0,179.0,1
FBgn0031708,8,3.0,3,0,0,0,0,1,1,3300.0,3699.0,1
FBgn0031710,24,7.0,6,0,0,1,0,1,1,3632.0,3639.0,1
FBgn0031711,2,1.0,0,0,0,1,0,1,1,1424.0,1352.0,1
FBgn0031713,2,1.0,1,0,0,0,0,1,1,1507.0,1681.0,1
FBgn0031715,2,0.0,0,0,0,0,0,1,1,3.0,6.0,0
FBgn0031716,8,4.0,4,0,0,0,0,1,1,265.0,475.0,1
FBgn0031717,41,11.0,10,0,0,1,0,1,1,2777.0,2448.0,1
FBgn0031718,2,0.0,0,0,0,0,0,1,1,18.0,24.0,1
FBgn0031724,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
FBgn0031725,21,3.0,3,0,0,0,0,1,1,209.0,323.0,1
FBgn0031726,4,0.0,0,0,0,0,0,1,1,10.0,25.0,1
FBgn0031729,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
FBgn0031730,13,2.0,2,0,0,0,0,1,1,62.0,130.0,1
FBgn0031731,4,0.0,0,0,0,0,0,1,1,11.0,14.0,1
FBgn0031733,2,1.0,0,0,0,0,0,1,1,13.0,48.0,1
FBgn0031734,57,13.0,8,0,0,0,5,1,1,3255.0,6367.0,1
FBgn0031735,1,1.0,0,0,0,0,0,1,1,10.0,38.0,1
FBgn0031736,26,4.0,3,0,0,1,0,1,1,1156.0,1173.0,1
FBgn0031737,7,3.0,2,0,0,1,0,1,1,3704.0,3651.0,1
FBgn0031738,21,7.0,7,0,0,0,0,1,1,455.0,664.0,1
FBgn0031739,3,1.0,1,0,0,0,0,1,1,287.0,380.0,1
FBgn0031740,4,2.0,2,0,0,0,0,1,1,184.0,304.0,1
FBgn0031741,12,4.0,4,0,0,0,0,1,1,209.0,280.0,1
FBgn0031745,8,2.0,1,0,0,1,0,1,1,230.0,74.0,1
FBgn0031746,2,0.0,0,0,0,0,0,1,1,18.0,7.0,1
FBgn0031747,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0031749,2,0.0,0,0,0,0,0,1,1,24.0,27.0,1
FBgn0031751,4,1.0,1,0,0,0,0,1,1,63.0,137.0,1
FBgn0031752,59,9.0,9,0,0,0,0,1,1,2839.0,3233.0,1
FBgn0031753,7,2.0,2,0,0,0,0,1,1,1771.0,2284.0,1
FBgn0031756,3,0.0,0,0,0,0,0,1,1,5.0,6.0,1
FBgn0031758,3,1.0,1,0,0,0,0,1,1,86.0,105.0,1
FBgn0031759,10,3.0,3,0,0,0,0,1,1,995.0,1358.0,1
FBgn0031760,15,3.0,2,0,0,1,0,1,1,627.0,530.0,1
FBgn0031762,8,2.0,1,0,0,0,1,1,1,88.0,179.0,1
FBgn0031763,2,0.0,0,0,0,0,0,1,1,40.0,23.0,1
FBgn0031764,3,2.0,2,0,0,0,0,1,1,175.0,198.0,1
FBgn0031765,20,3.0,3,0,0,0,0,1,1,169.0,292.0,1
FBgn0031766,1,1.0,0,0,0,0,0,1,1,61.0,55.0,1
FBgn0031768,17,6.0,5,0,0,0,1,1,1,1424.0,1820.0,1
FBgn0031769,13,3.0,3,0,0,0,0,1,1,457.0,488.0,1
FBgn0031770,14,3.0,2,0,0,0,1,1,1,499.0,816.0,1
FBgn0031771,20,7.0,7,0,0,0,0,1,1,22535.0,24354.0,1
FBgn0031772,5,3.0,3,0,0,0,0,1,1,1244.0,1507.0,1
FBgn0031773,5,3.0,3,0,0,0,0,1,1,370.0,361.0,1
FBgn0031774,6,2.0,2,0,0,0,0,1,1,342.0,515.0,1
FBgn0031775,4,2.0,2,0,0,0,0,1,1,406.0,458.0,1
FBgn0031776,8,3.0,2,0,0,1,0,1,1,2130.0,2237.0,1
FBgn0031777,10,4.0,4,0,0,0,0,1,1,464.0,506.0,1
FBgn0031778,4,1.0,0,0,0,0,0,1,1,6.0,35.0,1
FBgn0031779,10,4.0,3,0,0,0,1,1,1,352.0,406.0,1
FBgn0031782,9,4.0,4,0,0,0,0,1,1,380.0,411.0,1
FBgn0031785,1,0.0,0,0,0,0,0,1,0,3.0,0.0,0
FBgn0031791,2,1.0,1,0,0,0,0,1,1,810.0,717.0,1
FBgn0031792,1,0.0,0,0,0,0,0,0,1,0.0,4.0,0
FBgn0031799,17,3.0,3,0,0,0,0,1,1,244.0,177.0,1
FBgn0031800,9,4.0,2,0,0,0,2,1,1,2505.0,5395.0,1
FBgn0031801,11,6.0,5,0,0,0,1,1,1,1104.0,2219.0,1
FBgn0031802,4,0.0,0,0,0,0,0,1,1,11.0,25.0,1
FBgn0031803,3,0.0,0,0,0,0,0,1,1,3.0,9.0,1
FBgn0031805,1,1.0,1,0,0,0,0,1,1,942.0,425.0,1
FBgn0031808,2,1.0,0,0,0,0,1,1,1,1067.0,1725.0,1
FBgn0031811,5,3.0,2,0,0,1,0,1,1,272.0,206.0,1
FBgn0031813,47,11.0,9,0,0,2,0,1,1,1873.0,1947.0,1
FBgn0031814,38,9.0,8,0,0,0,1,1,1,3751.0,4173.0,1
FBgn0031815,26,9.0,9,0,0,0,0,1,1,8259.0,7937.0,1
FBgn0031816,22,5.0,5,0,0,0,0,1,1,571.0,785.0,1
FBgn0031817,10,3.0,3,0,0,0,0,1,1,1171.0,1564.0,1
FBgn0031818,13,4.0,4,0,0,0,0,1,1,1494.0,1832.0,1
FBgn0031820,15,5.0,5,0,0,0,0,1,1,527.0,618.0,1
FBgn0031822,10,4.0,2,0,0,2,0,1,1,2155.0,1894.0,1
FBgn0031824,6,2.0,2,0,0,0,0,1,1,10601.0,8672.0,1
FBgn0031826,4,1.0,1,0,0,0,0,1,1,120.0,128.0,1
FBgn0031829,4,1.0,0,0,0,0,0,1,1,26.0,67.0,1
FBgn0031830,9,4.0,4,0,0,0,0,1,1,50616.0,50127.0,1
FBgn0031831,3,0.0,0,0,0,0,0,1,1,12.0,16.0,1
FBgn0031832,8,2.0,2,0,0,0,0,1,1,260.0,206.0,1
FBgn0031834,2,1.0,1,0,0,0,0,1,1,368.0,442.0,1
FBgn0031835,61,5.0,4,0,0,0,1,1,1,813.0,1435.0,1
FBgn0031836,15,4.0,4,0,0,0,0,1,1,2590.0,2391.0,1
FBgn0031837,6,2.0,2,0,0,0,0,1,1,188.0,193.0,1
FBgn0031844,2,1.0,0,0,0,0,0,1,1,25.0,39.0,1
FBgn0031848,2,1.0,0,0,0,0,0,1,1,59.0,46.0,1
FBgn0031849,1,0.0,0,0,0,0,0,1,1,4.0,2.0,0
FBgn0031850,90,15.0,15,0,0,0,0,1,1,2421.0,2747.0,1
FBgn0031851,4,2.0,2,0,0,0,0,1,1,583.0,524.0,1
FBgn0031853,3,0.0,0,0,0,0,0,1,1,7.0,13.0,1
FBgn0031854,4,1.0,0,0,0,0,0,1,1,12.0,13.0,1
FBgn0031855,4,3.0,3,0,0,0,0,1,1,482.0,581.0,1
FBgn0031856,1,1.0,0,0,0,0,0,1,1,34.0,25.0,1
FBgn0031857,53,11.0,11,0,0,0,0,1,1,717.0,722.0,1
FBgn0031858,20,5.0,4,0,0,0,1,1,1,691.0,1029.0,1
FBgn0031859,2,0.0,0,0,0,0,0,1,1,1.0,3.0,0
FBgn0031860,13,4.0,1,0,0,3,0,1,1,10279.0,6852.0,1
FBgn0031861,3,2.0,1,0,0,1,0,1,1,348.0,226.0,1
FBgn0031865,10,1.0,1,0,0,0,0,1,1,305.0,314.0,1
FBgn0031866,40,5.0,4,0,0,0,1,1,1,1058.0,1684.0,1
FBgn0031868,4,2.0,2,0,0,0,0,1,1,394.0,485.0,1
FBgn0031869,29,5.0,5,0,0,0,0,1,1,215.0,200.0,1
FBgn0031871,3,2.0,2,0,0,0,0,1,1,486.0,734.0,1
FBgn0031872,1,1.0,0,0,0,0,0,1,1,75.0,68.0,1
FBgn0031873,2,2.0,2,0,0,0,0,1,1,734.0,645.0,1
FBgn0031874,8,2.0,0,0,0,0,0,1,1,56.0,43.0,1
FBgn0031875,6,3.0,3,0,0,0,0,1,1,126.0,160.0,1
FBgn0031876,3,1.0,0,0,0,1,0,1,1,234.0,194.0,1
FBgn0031877,2,2.0,2,0,0,0,0,1,1,804.0,977.0,1
FBgn0031878,3,1.0,0,0,0,0,0,1,1,34.0,34.0,1
FBgn0031879,32,3.0,3,0,0,0,0,1,1,198.0,248.0,1
FBgn0031881,8,2.0,2,0,0,0,0,1,1,514.0,474.0,1
FBgn0031882,10,1.0,0,0,0,0,1,1,1,275.0,544.0,1
FBgn0031883,62,10.0,10,0,0,0,0,1,1,6633.0,7039.0,1
FBgn0031885,19,8.0,4,0,0,0,4,1,1,2704.0,4180.0,1
FBgn0031886,4,3.0,3,0,0,0,0,1,1,252.0,303.0,1
FBgn0031887,2,0.0,0,0,0,0,0,1,1,6.0,7.0,1
FBgn0031888,12,3.0,3,0,0,0,0,1,1,87.0,99.0,1
FBgn0031893,54,8.0,7,0,0,1,0,1,1,1827.0,1818.0,1
FBgn0031894,7,2.0,2,0,0,0,0,1,1,98.0,132.0,1
FBgn0031895,6,2.0,2,0,0,0,0,1,1,152.0,200.0,1
FBgn0031896,20,6.0,6,0,0,0,0,1,1,1000.0,1160.0,1
FBgn0031897,26,6.0,3,0,0,3,0,1,1,15893.0,12371.0,1
FBgn0031900,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
FBgn0031902,10,4.0,3,0,0,0,1,1,1,910.0,1370.0,1
FBgn0031903,11,1.0,0,0,0,0,1,1,1,218.0,321.0,1
FBgn0031904,25,7.0,7,0,0,0,0,1,1,877.0,1161.0,1
FBgn0031905,3,0.0,0,0,0,0,0,1,1,17.0,12.0,1
FBgn0031906,17,9.0,8,0,0,0,1,1,1,531.0,695.0,1
FBgn0031907,13,7.0,2,0,0,4,1,1,1,6824.0,3914.0,1
FBgn0031908,17,6.0,5,0,0,0,1,1,1,3839.0,4706.0,1
FBgn0031909,6,3.0,3,0,0,0,0,1,1,366.0,435.0,1
FBgn0031913,18,6.0,3,0,0,3,0,1,1,21137.0,12128.0,1
FBgn0031914,73,17.0,11,0,0,0,6,1,1,9892.0,20680.0,1
FBgn0031918,6,4.0,4,0,0,0,0,1,1,115.0,146.0,1
FBgn0031920,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0031925,23,5.0,1,0,1,0,4,1,1,390.0,11238.0,1
FBgn0031926,17,3.0,2,0,0,0,1,1,1,78.0,178.0,1
FBgn0031935,24,4.0,3,0,0,1,0,1,1,703.0,508.0,1
FBgn0031936,45,10.0,7,0,0,3,0,1,1,2493.0,1602.0,1
FBgn0031937,42,7.0,4,0,0,3,0,1,1,2530.0,1942.0,1
FBgn0031939,23,5.0,4,0,0,0,1,1,1,234.0,473.0,1
FBgn0031940,2,2.0,2,0,0,0,0,1,1,72.0,124.0,1
FBgn0031941,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
FBgn0031942,4,2.0,2,0,0,0,0,1,1,3636.0,3022.0,1
FBgn0031945,12,3.0,3,0,0,0,0,1,1,162.0,232.0,1
FBgn0031947,10,5.0,5,0,0,0,0,1,1,1088.0,1436.0,1
FBgn0031948,39,12.0,9,0,0,2,1,1,1,1201.0,1188.0,1
FBgn0031950,18,4.0,4,0,0,0,0,1,1,1957.0,2222.0,1
FBgn0031951,8,2.0,2,0,0,0,0,1,1,690.0,771.0,1
FBgn0031952,41,8.0,7,0,0,1,0,1,1,1920.0,2292.0,1
FBgn0031955,11,2.0,2,0,0,0,0,1,1,129.0,208.0,1
FBgn0031957,5,2.0,0,0,0,0,2,1,1,235.0,407.0,1
FBgn0031959,9,3.0,3,0,0,0,0,1,1,340.0,451.0,1
FBgn0031961,6,0.0,0,0,0,0,0,1,1,33.0,16.0,1
FBgn0031968,13,3.0,3,0,0,0,0,1,1,1099.0,1060.0,1
FBgn0031969,32,8.0,6,0,0,2,0,1,1,1554.0,1274.0,1
FBgn0031970,13,5.0,5,0,0,0,0,1,1,865.0,275.0,1
FBgn0031971,6,3.0,1,0,0,0,2,1,1,12117.0,19973.0,1
FBgn0031972,33,11.0,9,0,0,0,2,1,1,1697.0,2359.0,1
FBgn0031973,4,2.0,2,0,0,0,0,1,1,1835.0,1553.0,1
FBgn0031974,11,3.0,2,0,0,1,0,1,1,1421.0,1099.0,1
FBgn0031975,13,4.0,4,0,0,0,0,1,1,891.0,1100.0,1
FBgn0031976,9,4.0,4,0,0,0,0,1,1,163.0,204.0,1
FBgn0031977,5,2.0,2,0,0,0,0,1,1,2995.0,3084.0,1
FBgn0031979,6,3.0,1,0,0,2,0,1,1,3929.0,2248.0,1
FBgn0031980,10,6.0,2,0,0,4,0,1,1,181857.0,98785.0,1
FBgn0031981,17,2.0,2,0,0,0,0,1,1,218.0,357.0,1
FBgn0031985,51,5.0,5,0,0,0,0,1,1,990.0,1085.0,1
FBgn0031986,2,2.0,2,0,0,0,0,1,1,143.0,131.0,1
FBgn0031987,5,2.0,2,0,0,0,0,1,1,2253.0,2128.0,1
FBgn0031988,13,3.0,3,0,0,0,0,1,1,909.0,1181.0,1
FBgn0031990,40,11.0,11,0,0,0,0,1,1,1722.0,1791.0,1
FBgn0031992,8,2.0,1,0,0,1,0,1,1,5981.0,6037.0,1
FBgn0031995,80,10.0,9,0,0,0,1,1,1,3234.0,4398.0,1
FBgn0031996,12,5.0,5,0,0,0,0,1,1,3319.0,3551.0,1
FBgn0031997,13,6.0,6,0,0,0,0,1,1,936.0,1112.0,1
FBgn0031998,39,9.0,9,0,0,0,0,1,1,1512.0,1463.0,1
FBgn0031999,9,5.0,5,0,0,0,0,1,1,393.0,475.0,1
FBgn0032000,7,2.0,2,0,0,0,0,1,1,2570.0,2636.0,1
FBgn0032001,14,4.0,3,0,0,1,0,1,1,12673.0,9855.0,1
FBgn0032002,5,2.0,1,0,0,1,0,1,1,596.0,354.0,1
FBgn0032003,2,0.0,0,0,0,0,0,1,1,1.0,6.0,0
FBgn0032004,3,1.0,0,0,0,0,0,1,1,33.0,5.0,1
FBgn0032005,34,9.0,7,0,0,1,1,1,1,2465.0,2380.0,1
FBgn0032006,71,8.0,7,0,0,0,1,1,1,1376.0,1687.0,1
FBgn0032008,9,4.0,4,0,0,0,0,1,1,27403.0,33139.0,1
FBgn0032010,28,9.0,9,0,0,0,0,1,1,1572.0,2029.0,1
FBgn0032013,17,5.0,4,0,0,0,1,1,1,3301.0,5084.0,1
FBgn0032014,2,2.0,1,0,0,1,0,1,1,1368.0,927.0,1
FBgn0032015,18,5.0,2,0,0,3,0,1,1,14248.0,10753.0,1
FBgn0032016,8,3.0,2,0,0,1,0,1,1,310.0,330.0,1
FBgn0032017,4,1.0,1,0,0,0,0,1,1,310.0,395.0,1
FBgn0032018,15,5.0,4,0,0,1,0,1,1,553.0,616.0,1
FBgn0032020,7,4.0,4,0,0,0,0,1,1,1173.0,1377.0,1
FBgn0032021,22,5.0,3,0,0,0,2,1,1,5300.0,8819.0,1
FBgn0032022,13,2.0,2,0,0,0,0,1,1,4920.0,5063.0,1
FBgn0032023,13,1.0,1,0,0,0,0,1,1,937.0,1179.0,1
FBgn0032024,3,0.0,0,0,0,0,0,1,1,8.0,16.0,1
FBgn0032025,10,3.0,3,0,0,0,0,1,1,8408.0,11598.0,1
FBgn0032026,17,6.0,5,0,0,1,0,1,1,1117.0,1132.0,1
FBgn0032029,26,4.0,4,0,0,0,0,1,1,2635.0,2926.0,1
